2.13,1.88,1.71,2.73,2.14,
634
15
102,102,102,99.3,99.46,
79,79,79,76.92,74.92,
2.22,2.01,1.81,2.81,2.56,
634
15
106,106,106,105.35,104.15,
79,77.74,76.47,73.9,75.31,
2.55,2.34,2.17,2.63,2.28,
634
15
109,109,109,103.15,103.99,
73,73,73,76.33,79.79,
1.79,1.66,1.54,2.24,1.81,
634
15
108,108,108,102.49,100.96,
84.89,84.51,84.93,79,77.52,
2.17,1.95,1.74,2.73,2.31,
634
13
108.32,108,108,105.33,104.16,
75,75,75,76.74,76.17,
2.45,2.15,1.88,2.26,1.91,
634
10
113,113,113,109.06,108.54,
79,78.77,77,80.31,79.31,
2.31,2.09,1.91,2.67,2.22,
634
85
109.11,108.56,108,111,111,
81,81,81,79.14,78.49,
2.3,2.14,2,2.57,2.15,
634
15
108.44,107.22,106,108.75,108.59,
86,85.03,83.47,82.86,84.44,
2.16,1.97,1.81,2.51,2.02,
634
5
103.66,103.43,102.1,109.24,108.12,
75,75,73.07,81.63,82.73,
2.2,2.03,1.82,2.69,2.26,
634
10
103.88,103,100.94,104.22,102.96,
77,77,76.73,80.02,83.76,
2.53,2.3,2.12,2.74,2.22,
634
57
106.55,106,106,105.33,107.34,
81,80.92,80.2,81.97,81.87,
2.59,2.38,2.21,2.78,2.28,
634
53
107.66,107.2,106.07,108.79,108,
84,84,83.47,84.15,85.92,
2.25,2.03,1.85,2.38,1.68,
634
0
111,111,111,108.69,108.57,
86,83.99,83.6,82.61,83.03,
2.24,2.02,1.83,2.58,1.98,
634
10
115,115,115,111,111,
82,82,82,83.07,83.85,
2.3,2.08,1.91,2.83,2.23,
634
10
115,115,115,111.97,112.99,
86.55,85.4,84.93,85.71,84.18,
2.41,2.19,2.01,2.74,2.35,
634
160
109.66,108.62,108,106.86,107.49,
84,84,83.47,87.07,84.65,
2.36,2.15,1.96,2.53,1.97,
634
54
104.76,101.43,99,98.41,99.52,
75,75,75,83.41,83.2,
2.21,2.01,1.77,2.64,2.18,
634
12
104,104,104,103.22,103.04,
72,72,71.73,80.62,83.03,
2.5,2.3,2.14,2.58,2.27,
634
15
108,108,108,105.96,108.7,
81,81,81,85.32,84.02,
2.42,2.19,2.01,2.32,2.16,
634
32
108.55,108,108,102.93,102.07,
79,79,79,84.03,85.3,
2.45,2.21,2.03,2.23,2.04,
634
15
111,111,111,103,102,
82,82,81.27,83.44,77.07,
2.32,2.09,1.91,1.86,1.75,
634
40
108,108,108,90.24,86.26,
86,86,86,79,79,
2.4,2.17,1.99,2.26,1.9,
634
15
108,108,108,102.54,102.07,
82,82,81,77,75.33,
2.41,2.22,2.06,2.55,2.19,
634
15
109,109,109,106.31,106,
75,75,75,81.9,82.82,
2.34,2.14,1.95,2.27,2.05,
634
0
113,113,113,106.24,106,
86.55,85.4,84.93,83.99,85.12,
2.3,2.08,1.83,2.6,2.2,
634
15
109,109,109,112.22,112.04,
85.45,85.26,85.47,85.82,86.9,
2.46,2.25,2.08,2.33,2.24,
634
0
102.54,100.82,98.57,104.91,104.92,
79,79,76.2,84.16,84.98,
2.56,2.37,2.23,2.47,2.26,
634
15
102,101.55,101.2,98.78,98.05,
79,79,79,76.75,78,
2.28,2.12,1.98,2.75,2.57,
634
15
99,99,99,92.48,91.92,
75,75,75,73.79,74.85,
2.16,2.05,1.95,2.58,2.02,
634
3
97.34,95.2,95,98.55,99.42,
79,79,79,77.87,78.17,
2.53,2.3,2.12,2.64,2.25,
634
15
101.77,101.15,100,92.04,92.04,
79,79,79,79,79,
2.66,2.41,2.26,2.49,2.15,
634
15
106,106,106,98.03,99.14,
82,82,85.47,78.72,79,
2.44,2.21,1.94,2.38,1.95,
634
61
109,109,109.05,104.8,105.02,
81.55,81.74,81.02,78.83,80.21,
2.52,2.25,2.06,2.62,1.95,
634
15
115,115,115,109.84,109.56,
83.45,82.81,82.93,84.05,85.57,
2.5,2.29,2.07,2.8,2.32,
634
15
117,117,117,115.45,115.59,
86,86,85.73,88.76,89.96,
2.31,2.09,1.92,2.7,2.3,
634
30
111,111,111,113,113,
90,90,89.73,92.55,94.33,
2.35,2.11,1.91,2.42,2.29,
634
3
93,94.9,96.22,109.57,110,
82,82,82,90.44,90.37,
2.17,2.08,1.99,2.75,2.35,
634
40
96.38,97.43,98.07,99,99,
79.34,79.22,79.93,81.59,81.07,
2.11,1.99,1.86,2.48,2.29,
634
110
104,104.34,105.45,91.54,96.13,
82.89,82.96,83.47,82.83,80.2,
2.27,2.1,1.89,2.63,2.37,
634
15
106,106,106,98.56,99.06,
84,84,84,80.46,81.77,
2.34,2.13,1.95,2.44,2.11,
634
10
109,109,109,102.32,102.69,
86.67,87.11,88.67,81.33,83.2,
2.42,2.22,2.07,2.36,2.04,
634
15
108,108.19,109,108,108,
85.45,85.26,85.47,79.3,78.74,
2.37,2.22,2.01,2.59,2.38,
634
3
109,109,109.33,108.49,108.52,
82,82,82,82.78,82.64,
2.55,2.35,2.2,2.64,2.27,
634
15
113,113,113,107.3,107.92,
87.45,87.03,87.2,86.93,85.86,
2.54,2.33,2.16,2.58,2.12,
634
15
109,109,109,103.96,104.07,
86,85.4,84.93,81.87,83.65,
2.49,2.35,2.16,2.37,2.03,
634
70
100.66,99.13,98,94.02,93.96,
75,75,75,73,73,
2.38,2.18,1.95,2.12,1.8,
634
15
101.66,101.71,100.7,93.93,88.61,
79,79,78.47,79,79,
2.32,2.13,2,2.29,1.99,
634
15
108,108,108,98.36,97,
84,83.78,83.73,80.77,79.22,
2.22,2.03,1.86,2.36,1.83,
634
15
106,106,106,99.41,99.04,
86.34,86.44,87.2,80.18,78.19,
2.45,2.25,2.06,2.48,1.91,
634
0
98.88,96.94,95.05,92.89,90.28,
84,84,83.63,75.98,75.3,
2.4,2.23,2.11,2.36,1.93,
634
15
97,97,97,93.6,90.26,
75,75,75,77.98,76.51,
2.21,2.12,2.06,2.17,1.76,
634
0
99.45,99,99,93.19,91.38,
80.45,80.26,80.47,79.15,79.22,
2.39,2.22,2.09,2.41,2.05,
634
5
102,102,102,97.43,97,
82.89,82.96,83.47,81.03,79.57,
2.29,2.11,1.96,2.29,2.13,
634
15
102,102,102,100,100,
83.78,84.37,85.47,83.36,82.55,
2.13,2.05,1.96,2.61,2.2,
634
0
102,102,102,103.4,103.08,
85.78,86.15,87.2,86.63,86.85,
2.38,2.25,2.1,2.64,2.12,
634
15
102,102,102,102.02,100.16,
85.23,85.85,86,86,87.86,
2.37,2.24,2.09,2.52,2.2,
634
15
102,102,102,102,102,
84.67,85.78,87.47,87.69,89.12,
2.42,2.32,2.25,2.58,2.4,
634
15
102,102,102,92.47,91.69,
84.9,86.74,88.93,79,79,
2.46,2.38,2.32,2.16,1.81,
634
62
100,100,100.28,87.48,86.08,
82.89,83.65,81.7,77,77,
2.17,2.01,1.89,1.94,1.5,
634
55
97,97,97,88.65,83.16,
81.9,82,82,80.21,80.59,
1.88,1.8,1.73,1.95,1.36,
634
40
95,95,95,92.52,91.96,
81,81,81,81.46,81.05,
1.99,1.93,1.87,2.01,1.58,
634
125
91,91,91,91,87.93,
79,79,79,81,79.44,
2.19,2.08,1.97,2.04,1.47,
634
45
95,95,95,97.04,96.93,
81.23,82,82,81.76,81.52,
2.04,1.95,1.91,1.97,1.76,
634
7
91,91,91,97,97,
79.23,79.93,78.67,81,81,
2.04,1.94,1.87,2.75,2.58,
634
39
82,82.28,82,94.68,94.25,
74.78,75,75,81.56,85.26,
1.78,1.71,1.66,2.71,2.33,
634
15
86.9,88.7,88.24,95.48,95,
77,77,77,80.9,79,
1.89,1.81,1.72,2.57,2.15,
634
159
89.66,90.21,89.32,95.57,96,
81,80.78,80.73,80.22,79,
2.02,1.95,1.88,2.43,2.01,
634
0
97,97,97,97,97,
82,82,81.73,81.8,83.42,
1.9,1.85,1.79,2.34,2.11,
634
47
90,90,90,102,102,
81.56,82.96,83.47,86.27,87.8,
1.87,1.83,1.75,2.32,2.36,
634
10
84,84,84.93,99.49,99.52,
77,77,77,84.58,87.06,
1.87,1.77,1.73,2.64,2.41,
634
0
86,86,86.28,95,96.04,
77.34,78.11,79,79,80.04,
1.8,1.72,1.66,2.42,2.2,
634
10
88,88,88,90.76,90.5,
77.34,78.34,79,79,79,
1.93,1.85,1.81,2.4,2.15,
634
0
90,90,90,93,93.31,
77.12,78.93,81,81,81,
1.97,1.89,1.82,2.71,2.52,
634
10
95,95,95,94.81,95.96,
78.23,79.74,81,80.38,81,
2.42,2.27,2.13,2.66,2.47,
634
10
91,92.22,92.09,93.74,94.04,
81.23,81.63,82.93,82.82,84,
2.12,2.01,1.91,2.26,2.28,
634
67
99,99,99,96.53,96.32,
81.78,82.48,83.73,83.28,83.86,
2.45,2.26,2.14,2.11,1.96,
634
10
92.66,91,91,91.11,91.43,
82.67,84,84,82,82,
2.37,2.32,2.28,2.32,1.8,
634
0
99,99,99,97,98.41,
83.78,83.92,84,81,81,
2.8,2.62,2.53,2.28,2.05,
634
15
99,99,99,100,100,
79,79,79,83.33,84.93,
2.14,2.06,1.99,2.35,2.03,
634
15
95,95,95,93.73,93,
81,81,80.07,79,79,
2.38,2.31,2.21,2.2,1.86,
634
38
86,86,86,94.11,96.72,
81,81,81,81.7,83.36,
1.85,1.79,1.74,2.47,2.35,
634
15
91,91,91.1,91.17,93.53,
79.78,80.82,81,80.9,81,
2.27,2.21,2.17,2.51,2.19,
634
15
88,88,88.62,93.04,92.93,
79.78,80.44,81.2,79.98,80.04,
2.02,1.94,1.89,2.11,1.78,
634
15
91,91,91,89.46,90.42,
78.67,80,81,79.65,80.59,
2,1.95,1.9,2.33,1.89,
634
10
88,88,88.65,88.6,88.92,
73,73,73,79.82,80.98,
1.95,1.89,1.82,2.32,1.69,
634
15
93,93,93,93.78,93.96,
78.23,78.62,79,80.01,80.66,
2.06,2,1.95,2.34,2.03,
634
15
90,90,90,94.02,93.96,
78.67,80.23,82,82.63,84.68,
2.33,2.23,2.21,2.63,2.27,
634
8
91,91,91.21,92.36,93.85,
78.78,79,79,81,81,
2.37,2.32,2.29,2.67,2.34,
634
0
93,93,93,91.44,94.65,
80.67,81.78,83.47,80.23,81.78,
2.5,2.42,2.37,2.57,2.32,
634
15
97,97,97,86.63,85.08,
80.89,80.96,81.2,80.53,80.44,
2.32,2.24,2.2,2.31,1.82,
634
8
93,93,93,90.34,87.21,
80.89,81.41,82,80.96,80.88,
2.1,2.05,1.99,2.36,1.69,
634
0
88.34,88.65,89.17,90.46,88.08,
80.89,79.6,80.25,81,81,
2.03,1.96,1.92,2.31,1.91,
634
0
90,90,90,93.51,93.92,
80.89,81.19,81.73,81,81,
2.22,2.17,2.1,2.43,2.06,
634
5
93,93,93,93.6,93.92,
80.34,81.11,82,80.81,81,
2.43,2.36,2.34,2.53,2.28,
634
10
95,95,95,95,95,
80.89,81.41,82,80.6,81.78,
2.04,1.99,1.94,2.4,1.88,
634
15
97,97,97,96.02,96.78,
80.34,81.24,82,82.6,84,
2.09,1.99,1.95,2.18,2.02,
634
5
97,97,97,90.49,91.73,
80.45,80.93,81.27,81.24,79.36,
2.26,2.15,2.11,2.06,1.78,
634
55
97,97,97,94.02,94.26,
80.45,80.93,80.76,80.99,81.29,
2.23,2.13,2.09,2.32,1.83,
634
15
87.56,87.71,87.12,89.24,89.68,
81.78,82,82,81.97,81.86,
1.75,1.68,1.61,2.07,1.57,
634
38
91,91,91,91,92.88,
80.34,81.11,82,80.23,81.78,
1.87,1.74,1.65,2.26,1.88,
634
80
90,90,90,95,95,
79.89,80.19,80.73,81.36,81.93,
1.81,1.77,1.7,2.73,2.24,
634
15
91,91,91,95,95,
79.78,80.82,81.99,74.79,82,
2.27,2.22,2.18,2.32,2.24,
634
105
90,90,90,94.27,93.96,
80.45,80.7,81,80.63,81,
2.13,2.1,2.06,2.44,2.26,
634
15
91,91,91,94.58,95.92,
79.89,79.51,79.93,79.82,80.85,
2.23,2.18,2.15,2.77,2.43,
634
15
93,93,93.32,97.6,97.92,
80.89,80.74,81.2,81.95,83.7,
2.45,2.38,2.36,2.53,2.4,
634
10
95,95,95,96.9,96.95,
80.89,81.41,82,81,81,
2.19,2.11,2.04,2.54,2.31,
634
15
97,97,97,99,99,
81.45,81.93,82,82.82,83.85,
2.1,2.05,2,2.79,2.35,
634
15
90,90.31,92.34,98.4,99.14,
81,81,81,82.85,84,
2.04,1.99,1.94,2.83,2.51,
634
5
91,91,91,88.86,88.93,
82.34,82.67,83.47,79.4,81,
2.15,2.09,2.04,2.09,1.68,
634
15
95,95,95,95.02,94.93,
80.89,81.63,82.27,81,81,
2.45,2.38,2.33,2.44,2.25,
634
15
95,95,95,96.02,95.96,
81.45,81.7,82,81.79,82,
2.17,2.1,2.05,2.49,2.23,
634
0
91.39,91.4,91,93.97,93,
80.89,81.63,82.27,82.44,83.74,
1.89,1.82,1.73,2.47,2.1,
634
15
90,90,90,92.49,92.08,
77,77,77,79.9,80.93,
1.8,1.76,1.66,2.22,1.72,
634
486
95,95,95,90.71,93.65,
77,77,76.73,79,78.74,
2.23,2.16,2.11,2.13,1.67,
634
62
93,93,93,90.53,93.45,
79,79,79,80.53,80.44,
1.86,1.8,1.73,1.95,1.59,
634
5
88,88,88,89.47,92.04,
77,77,77,79,79,
1.99,1.93,1.87,1.83,1.73,
634
10
91,91,91,94.52,96.76,
77,77,77,77,77,
1.83,1.75,1.7,2.51,2.3,
634
15
91,91,91,90.6,90.33,
77,77.89,78.07,79.42,80.74,
2.01,1.92,1.86,2.42,2.22,
634
10
90,90,90,93.04,93,
80.34,81.11,82,80.9,81,
2.26,2.21,2.18,2.54,2.17,
634
12
93,93,93,92.09,93.09,
79.89,80.63,81,79.93,79.15,
2.3,2.24,2.22,2.33,2.12,
634
50
95,95,95,88.04,87.93,
79.89,80.86,81,79,77.96,
2.33,2.28,2.22,1.83,1.4,
634
15
93,93,93,88.07,88.23,
80.45,80.03,80.2,77.92,78.84,
2.26,2.21,2.17,2.23,1.76,
634
65
93,93,93,87.98,86.96,
79.34,79.44,80.2,79.47,80.04,
2.1,2.02,1.94,2.54,2.13,
634
0
91,91,91,93.6,93.92,
79.34,79.44,80.2,77.58,77.15,
2.41,2.33,2.29,2.67,2.38,
634
15
95,95,95,94.39,94.84,
79.34,79.67,80.47,79.82,80.85,
2.5,2.41,2.35,2.45,2.19,
634
10
95,95,95,94.02,93.96,
81.45,81.7,82,77,77,
2.27,2.2,2.16,2.39,2.38,
634
189
97,97,97,93.83,94.77,
81,81,81,79,79,
2.24,2.18,2.15,2.47,2.3,
634
15
97,97,97,91.19,91,
79.78,81.04,82,75,75,
2.14,2.1,2.05,2.6,2.12,
634
55
95,95,95,95,95,
80.34,81.34,82,78.6,80.15,
2.36,2.27,2.22,2.35,2.02,
634
1765
95,95.34,95.45,95.48,95,
80.34,81.11,82,80.56,81,
2.2,2.14,2.08,2.29,2.12,
634
59
97,97,97.02,98.53,98.11,
79.89,80.63,81.27,80.55,81.26,
1.97,1.91,1.84,2.52,2.09,
634
57
97,97,97.01,97.88,96.12,
81.45,81.93,82.27,82,82,
2.31,2.21,2.13,2.5,2.18,
634
30
97,97,97,96.01,95.39,
79.78,81.04,82,79.42,79,
2.29,2.23,2.18,2.59,2.21,
634
95
95.34,96.07,96.59,97,97.92,
79.34,80.34,81,80.56,81,
2.27,2.21,2.17,2.46,2.16,
634
40
93,93,93,96.02,95.96,
80.89,81.41,82,81.66,82.69,
1.94,1.89,1.82,2.29,1.71,
634
45
95,95,95,97,97,
79.89,80.63,81.27,80.62,82.34,
2.27,2.2,2.14,2.39,2.06,
634
60
95,95,95.65,93.31,89.35,
81.45,81.7,82,81,81,
2.3,2.23,2.18,2.22,1.94,
634
37
95,95,95,93.32,93.38,
80.89,81.86,82,79,77.29,
2.16,2.08,2,2.31,2.08,
634
65
91.89,91.8,92.16,96.02,96.93,
81.45,82,82,75,75,
1.96,1.89,1.8,2.52,2.26,
634
40
95,95,95,97,97,
79.89,80.63,81.27,79.74,79.19,
2.41,2.35,2.32,2.36,2.17,
634
50
95,95,95,98.46,99.42,
81.01,82.59,83.22,79.79,78.9,
2.54,2.48,2.47,2.26,2.05,
634
40
85.66,84.75,84.01,93.98,94.04,
77,77,77,76.64,77.77,
1.82,1.76,1.71,2.2,1.98,
634
73
88,88,88,81.51,82.36,
77,77,77,75.98,76.04,
1.65,1.59,1.48,1.83,1.76,
634
65
90.55,91.03,90.67,80.36,79,
77,77,77,75,75,
2.02,1.96,1.89,1.97,1.77,
634
25
90.22,91.04,90.14,88.92,88.08,
79,79,79,73,73,
1.99,1.95,1.87,1.98,1.71,
634
50
91,91.73,91.66,94.43,94,
77.34,78.56,79,73.79,73,
2.26,2.2,2.15,2.12,1.81,
634
5
97,97,97,95.1,95,
77.34,78.56,79,77.65,78.25,
2.11,2.07,2,2.33,1.99,
634
15
97,97,97,98.18,98.08,
77,77,77,76.85,77.34,
2.13,2.06,2.01,2.25,1.92,
634
10
99,99,99,99,99,
77.34,78.56,79,77.45,77.69,
2.12,2.07,2.02,2.53,2.03,
634
10
99,99,99,97,97.19,
77.34,78.34,79,75,75,
2.13,2.07,2,2.33,2.06,
634
0
97,97,97,97.83,97.08,
78.23,79.07,80.47,73,73,
2.09,2.01,1.95,2.26,2.08,
634
0
99,99,99,97,97,
79.89,80.41,81,72.19,73.2,
2.06,2.02,1.95,2.41,2.26,
634
15
97,97,97,97.64,97,
77.12,78.26,80.2,71.55,72.29,
2.02,1.96,1.89,2.49,2.4,
634
10
97,97,97,97.31,97,
74.23,76.41,77,71.3,71.98,
1.82,1.78,1.71,2.4,2.16,
634
15
95,95,95,97.07,97.08,
75.67,77.45,79.27,73.58,74.33,
1.82,1.79,1.72,2.45,2.13,
634
10
97,97,97,99,99,
77.89,78.63,79,75.96,75.42,
2.16,2.12,2.08,2.19,2.07,
634
0
99,99,99,96.4,96.08,
79,79,79,77.17,75.82,
1.98,1.92,1.85,2.23,2.16,
634
15
99,99,99,95,95,
77,77.67,77.8,72.37,70.15,
1.97,1.9,1.85,2.21,2.01,
634
10
99,99,99,95.23,94.87,
78.45,79,79,72.02,72.78,
2.02,1.97,1.91,1.95,1.64,
634
15
97,97,97,97,97,
78.11,78.49,78.07,72,72,
2.05,2.01,1.94,1.98,1.77,
634
34
97,97,97,97.23,96.15,
77,77.67,77.8,73.8,73.74,
2.15,2.1,2.05,2.23,1.83,
634
15
99,99,99,95.83,95.08,
79.34,80.11,81,73.81,74.69,
2.13,2.08,2.02,2.25,1.82,
634
55
95,95,95,95.23,94.29,
79.34,79.44,80.2,73.82,73.15,
1.94,1.91,1.86,2.01,1.69,
634
15
97,97,97,96.4,96.08,
77,76.78,76.73,72.75,72.03,
1.96,1.92,1.87,2.1,1.79,
634
15
99,99,99,98.47,97.12,
70,70.67,70.8,68.3,69.69,
1.89,1.85,1.78,1.88,1.74,
634
15
99,99,99,96.47,95.66,
68,68,68,68.55,69.07,
1.84,1.8,1.73,1.91,1.6,
634
15
97,97,97,94.4,94.08,
68.34,70,70,66.91,68.07,
1.81,1.75,1.68,2.01,1.7,
634
15
95,95,95,94.4,94.08,
68.89,70,70,67.39,69,
1.73,1.68,1.6,1.89,1.78,
634
10
97,97,97,97,97,
74.78,75.82,77,68,66.29,
1.84,1.8,1.73,1.81,1.6,
634
15
97,97,97,95.98,96.04,
79.78,79.92,80.93,70,70,
1.94,1.88,1.82,1.52,1.18,
634
15
97,97,97,95.23,94.15,
75,75,75,70.51,69.02,
2.01,1.97,1.91,1.63,1.29,
634
0
99,99,99,95.98,96.68,
66,66,66,66,66,
1.88,1.84,1.77,1.55,1.54,
634
10
99,99,99,95.98,96.04,
68,68,68,65.7,65.21,
1.86,1.8,1.7,1.67,1.61,
634
15
95,95,95,91,91,
66,66,66,66,66,
1.85,1.82,1.74,1.43,1.27,
634
10
95,95,95,91.97,90.15,
63,63,63,63.98,64.81,
1.89,1.83,1.75,1.35,1.24,
634
15
92.11,92.65,91.9,93,93,
64,64,64,64,64,
1.89,1.83,1.76,1.48,1.45,
634
15
91.55,91.11,91,91.79,91,
66,66,65.33,64,64,
1.62,1.57,1.5,1.5,1.43,
634
35
91,91.21,91,90,90,
63,63,63,64.33,64.49,
1.45,1.4,1.31,1.56,1.53,
634
5
91,91,91,90,90,
66,66,66,66.23,66.23,
1.5,1.44,1.33,1.39,1.34,
634
15
88.55,88.54,88.23,88,88,
64.89,65.41,66,65.48,65.31,
1.62,1.54,1.43,1.2,1.13,
634
15
88,88,88,88,88,
63,63,62.6,63.55,64,
1.41,1.34,1.25,1.05,0.98,
634
5
88,88,88,90,90,
66.89,67.41,68,63.92,65.25,
1.56,1.49,1.4,1.1,1.03,
634
100
88,88,88,86.06,86,
64.89,66,66,67.25,67.36,
1.54,1.46,1.37,1.1,1,
634
86
86,86.81,86.67,88,88,
64.89,65.86,66,64.01,64.71,
1.5,1.38,1.24,0.96,0.88,
634
15
88.34,88.33,88.94,86,86,
64.34,65.34,66,63,63,
1.47,1.43,1.33,1.07,0.99,
634
15
90,90,90,86,86,
64.89,65.86,66,63.59,63.42,
1.5,1.44,1.33,1.06,1.01,
634
15
90,90,90,86,86,
64,64,64,63.73,64.05,
1.5,1.45,1.36,1.08,1.01,
634
15
88,88,88,86,86,
61,61,61,61.88,62.97,
1.49,1.41,1.31,0.45,0.38,
634
165
86.55,86.04,86,82,82,
63,63,63,55,55,
1.29,1.2,1.1,0.34,0.24,
634
130
86,86,86,86,86,
61,61,61,58.32,58.8,
1.06,0.87,0.63,0.49,0.4,
634
440
84.55,85.15,84.83,84,84,
60.4,60.69,60.9,58.4,58.2,
0.82,0.68,0.49,0.56,0.54,
634
469
88,88,88,82.02,82.31,
59,59,59,58.63,58.73,
1.16,1.01,0.9,0.59,0.6,
634
360
88,88,88,82.07,82,
60.45,61,61,56.66,57,
1.25,1.16,1.03,0.45,0.42,
634
47
86,86,86,82.29,82,
57,57,57,57.01,57.07,
1.12,1.05,0.9,0.6,0.52,
634
10
84.55,85.03,84.67,81.07,81,
55,55,55,60.86,61.05,
0.97,0.9,0.73,0.69,0.65,
634
32
88,88,88,81,81,
62.66,62.56,61.8,61,59.76,
1.39,1.3,1.18,1.07,1.01,
634
3
84.55,84.81,84.63,78.4,77,
64,64,64,59,58.88,
1.47,1.41,1.3,1.12,1.09,
634
97
90,90,90,78.6,77.99,
66,66,66,59.21,59.03,
1.7,1.68,1.58,1.21,1.21,
634
15
88,88,88,77.53,76.46,
61,61,61,59,59,
1.56,1.49,1.39,1.1,1.11,
634
15
86,86,86,76.96,75.21,
63,63,62.92,59,58.75,
1.49,1.38,1.27,1.52,1.55,
634
15
82,82,82,75,75,
59,59,59,50,50,
1.55,1.48,1.39,1.31,1.3,
634
68
76.66,77.15,76.5,75,75,
50,50,50,50,50,
1.31,1.22,1.14,1.58,1.58,
634
12
79.22,79.04,78.08,77,77,
50,50,50,48,48,
1.39,1.29,1.2,1.57,1.59,
634
150
79,79,79,77,77.28,
48,48,48,48.89,50,
1.58,1.47,1.29,1.39,1.37,
634
35
82,82,82,77.66,77.8,
48,48,48,47.96,49.74,
1.43,1.37,1.29,1.48,1.49,
634
0
81.55,81.13,81,79,79,
48,48,48,49.22,50.47,
1.49,1.43,1.34,1.36,1.35,
634
10
82.11,81.76,81.01,79.22,80.98,
50,50,50,49.7,51.1,
1.57,1.51,1.33,1.17,1.11,
634
10
82.11,82.09,82,77.74,77.28,
52,52,52,50.27,51.69,
1.44,1.37,1.25,1.19,1.19,
634
10
81.77,81.25,81,81,81,
50,50,50,50.02,51.2,
1.46,1.41,1.3,1.39,1.36,
634
45
81.55,81.53,81.04,82,82,
48,48,48,50.78,51.81,
1.46,1.4,1.28,1.66,1.7,
634
15
81.55,80.94,80.41,79,79.7,
50,50,50,51.78,52.56,
1.41,1.38,1.25,1.24,1.19,
634
32
80.11,79.6,79.02,77.39,77.7,
50,50,50,50.2,50.47,
1.34,1.28,1.13,1.31,1.3,
634
10
79,79,79,79,79,
46,46,46,48.79,48,
1.52,1.44,1.33,1.32,1.3,
634
7
78.11,77.94,77.44,75,75,
48,48,48,50.23,50.33,
1.38,1.32,1.2,1.15,1.1,
634
15
77.55,77.27,77,74.26,73.39,
50,50,50,51.38,51.24,
1.31,1.27,1.15,0.98,0.93,
634
13
79,79,79,75.4,73.06,
54.56,56.93,57,58.49,57.48,
1.39,1.32,1.17,0.79,0.78,
634
15
79,79,79,75,75,
59,59,59,57.89,57.02,
1.38,1.24,1.12,1.39,1.51,
634
0
81,81,81,77.36,75.6,
59,59,59,56.64,57.67,
1.96,1.75,1.54,1.83,1.92,
634
15
81,81,81,75,75.32,
54,54,54,50.79,50,
1.74,1.61,1.43,1.66,1.61,
634
10
81,81,81,79,79.05,
52,52,52,50.2,50.18,
1.68,1.54,1.36,1.53,1.55,
634
15
82,82,82,81,81,
52,52,52,49.77,50.61,
1.71,1.5,1.24,1.44,1.39,
634
15
82,82,82,76.16,75,
52.89,54,54,50.12,49.86,
1.69,1.5,1.29,1.21,1.2,
634
0
79.22,78.95,77.88,70.22,66.63,
55,55,55,59,58.82,
1.49,1.33,1.13,1,0.93,
634
43
81,81,81,64.65,66.11,
59,59,59,52,52,
1.7,1.58,1.35,0.47,0.5,
634
282
76.88,75,75,64.37,64,
54,54,54,49.08,52,
1.6,1.36,1.09,0.6,0.61,
634
10
77.44,75.52,73.66,66.87,65.13,
52,52,52,46,46,
1.53,1.33,1.16,0.77,0.75,
634
15
76.11,75.35,75,66.36,66.82,
48,48,48,46,46,
1.71,1.64,1.54,0.88,0.82,
634
15
74.66,73.8,73,71,71.99,
45,45,45,45,45,
1.63,1.55,1.46,1.49,1.51,
634
15
73.66,72.22,72,75,75.68,
45,45,45,46,46,
1.55,1.46,1.38,1.42,1.45,
634
10
75.88,74.45,72.68,73,73.41,
46,46,46,48,48,
0.93,0.81,0.64,1.1,1.06,
634
76
75.55,75,75,70.28,70,
48,48,48,51.68,52,
0.98,0.82,0.68,0.79,0.7,
634
60
77,77,77,75.07,75,
50,50,50,53.29,54,
1.15,1.04,0.94,0.53,0.53,
634
190
77,77,77,76.58,76.59,
52.55,53.19,53.07,50,50,
1.13,1.01,0.91,0.95,0.95,
634
60
74.66,73,73,75,75,
50,50,50,48.79,48,
1.61,1.52,1.4,1.19,1.16,
634
15
75.55,75.1,75,77,77,
46,46,46,46.18,47.41,
1.47,1.37,1.26,1.32,1.35,
634
0
72.1,70.21,68,73.97,72.29,
48,48,48,47.57,48,
0.88,0.75,0.55,0.86,0.83,
634
50
74.66,72.64,72,73.18,73.11,
48,48,48,46.39,47.38,
0.98,0.85,0.65,0.92,0.91,
634
105
76.33,74.72,73.05,75.99,76.1,
48,48,48,46.87,48,
1.14,1.03,0.86,1.09,1.09,
634
0
75.88,74.09,72.07,76.58,75.59,
48,48,48,47.55,49,
0.89,0.77,0.54,1.08,0.94,
634
15
74.1,73.47,70.63,74.58,75.26,
48.89,49.86,49.71,47.32,48,
0.64,0.51,0.25,0.8,0.74,
634
475
66.64,66.2,63.28,72.44,72,
50,49.4,48.93,47.85,48,
0.66,0.59,0.25,0.68,0.71,
634
590
67.44,64.9,64,72,72,
48,48,48,46,46,
0.67,0.59,0.47,0.61,0.57,
634
500
65.11,65.23,74.04,72.51,73.16,
57,57,54,51.39,51.91,
0.7,0.62,0.94,0.95,0.76,
719
215
65.11,65.23,74.04,72.51,73.16,
55,55,54,51.39,51.91,
0.68,0.59,0.92,0.84,0.68,
719
0
64,64.19,75.43,72.56,73.77,
52,52,52,50.81,51.68,
0.49,0.37,0.72,0.66,0.56,
719
200
70,70,69.27,76.03,76.05,
50,50,52.78,49.76,50.31,
0.53,0.34,0.63,0.89,0.79,
719
460
74.22,72,73,77,77,
